Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue,TotalDuration,avg_time_per_page,admin_ratio,info_ratio,product_ratio,admin_duration_ratio,info_duration_ratio,product_duration_ratio,Cluster
0,0.0,1,59.5,37,925.6666667,0.0,0.007894737,0.0,0.0,Nov,3,2,4,2,Returning_Visitor,True,False,985.1666667,25.26068376153846,0.0,0.02564102564102564,0.9487179487179487,0.0,0.060334629032944585,0.9386513435883505,0
17,856.8333333,0,0.0,78,4716.572619,0.011494253,0.026155811,0.0,0.0,Dec,3,2,1,1,Returning_Visitor,True,False,5573.4059523,58.056312003124994,0.17708333333333334,0.0,0.8125,0.15370845622509258,0.0,0.8461121524624416,0
0,0.0,0,0.0,2,15.0,0.0,0.1,0.0,0.0,Nov,2,2,1,1,Returning_Visitor,False,False,15.0,5.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.9375,2
0,0.0,0,0.0,5,184.0,0.0,0.04,0.0,0.0,Nov,4,1,4,2,Returning_Visitor,False,False,184.0,30.666666666666668,0.0,0.0,0.8333333333333334,0.0,0.0,0.9945945945945946,0
0,0.0,0,0.0,20,1245.57619,0.0,0.005263158,0.0,0.0,Nov,3,2,1,3,Returning_Visitor,False,False,1245.57619,59.3131519047619,0.0,0.0,0.9523809523809523,0.0,0.0,0.9991978027432081,0
11,504.2833333,1,0.0,58,2451.058466,0.012365591,0.022769886,0.0,0.0,Dec,3,2,1,1,Returning_Visitor,False,False,2955.3417993,41.62453238450704,0.15492957746478872,0.014084507042253521,0.8169014084507042,0.17057680320300034,0.0,0.8290849409159521,0
0,0.0,0,0.0,12,292.875,0.0,0.028333333,0.0,0.0,Nov,4,2,3,2,Returning_Visitor,True,False,292.875,22.528846153846153,0.0,0.0,0.9230769230769231,0.0,0.0,0.9965971926839643,0
0,0.0,0,0.0,37,2296.25,0.0,0.014864865,0.0,0.0,Nov,2,2,1,13,Returning_Visitor,False,False,2296.25,60.42763157894737,0.0,0.0,0.9736842105263158,0.0,0.0,0.9995646969202308,0
4,59.2,0,0.0,5,38.35833333,0.0,0.043915344,0.0,0.0,Dec,3,2,8,2,Returning_Visitor,False,False,97.55833333000001,9.755833333000002,0.4,0.0,0.5,0.6006595079259545,0.0,0.3891942166023233,1
0,0.0,0,0.0,21,476.8666667,0.00952381,0.034126984,0.0,0.0,Nov,3,2,1,2,Returning_Visitor,True,False,476.8666667,21.675757577272726,0.0,0.0,0.9545454545454546,0.0,0.0,0.9979073660715746,0
0,0.0,0,0.0,11,435.3333333,0.063636364,0.104242424,0.0,0.0,Nov,1,1,1,3,Returning_Visitor,False,False,435.3333333,36.277777775,0.0,0.0,0.9166666666666666,0.0,0.0,0.9977081741785874,2
0,0.0,0,0.0,13,597.625,0.007692308,0.034615385,0.0,0.0,Nov,3,2,1,8,Returning_Visitor,False,True,597.625,42.6875,0.0,0.0,0.9285714285714286,0.0,0.0,0.9983295051158906,0
1,120.5,0,0.0,75,1677.805952,0.006578947,0.023128655,0.0,0.0,Dec,2,2,1,1,Returning_Visitor,False,False,1798.305952,23.35462275324675,0.012987012987012988,0.0,0.974025974025974,0.06697026698881281,0.0,0.9324739631606577,0
2,170.0,1,22.0,39,1177.291667,0.002564103,0.01965812,0.0,0.0,Nov,2,5,7,2,Returning_Visitor,False,False,1369.291667,31.84399225581395,0.046511627906976744,0.023255813953488372,0.9069767441860465,0.12406117915916656,0.016054976126480377,0.8591540730722403,0
9,387.75,0,0.0,64,980.5021994,0.000866739,0.012798697,9.581561053,0.0,Nov,3,2,3,1,Returning_Visitor,False,True,1368.2521993999999,18.489894586486486,0.12162162162162163,0.0,0.8648648648648649,0.2831837700680052,0.0,0.7160859042838504,0
0,0.0,0,0.0,2,0.0,0.2,0.2,0.0,0.0,Nov,1,1,1,1,Returning_Visitor,False,False,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,3
2,44.5,0,0.0,35,1330.666667,0.005882353,0.014705882,0.0,0.0,Nov,2,2,6,3,Returning_Visitor,False,False,1375.166667,36.188596499999996,0.05263157894736842,0.0,0.9210526315789473,0.03233619958039574,0.0,0.9669371442492583,0
0,0.0,0,0.0,24,1050.5,0.022727273,0.062121212,0.0,0.0,Dec,2,10,4,1,Returning_Visitor,False,False,1050.5,42.02,0.0,0.0,0.96,0.0,0.0,0.9990489776509748,2
4,101.3333333,7,693.5,171,9119.885413,0.00441989,0.021627971,0.686565227,0.0,Dec,2,2,3,10,Returning_Visitor,False,False,9914.718746300001,54.17879096338798,0.02185792349726776,0.03825136612021858,0.9344262295081968,0.010219464255963494,0.06993945852475655,0.9197402272430365,0
4,55.0,0,0.0,2,13.0,0.0,0.028571429,0.0,0.0,Dec,2,10,4,2,New_Visitor,False,True,68.0,9.714285714285714,0.5714285714285714,0.0,0.2857142857142857,0.7971014492753623,0.0,0.18840579710144928,1
0,0.0,0,0.0,48,1053.952381,0.005434783,0.009815547,0.0,0.0,Nov,1,1,1,2,Returning_Visitor,False,False,1053.952381,21.509232265306125,0.0,0.0,0.9795918367346939,0.0,0.0,0.9990520899160851,0
4,192.5714286,8,1193.125,146,8150.556716,0.001290323,0.01127957,1.842913617,0.0,Nov,2,4,4,2,Returning_Visitor,True,False,9536.2531446,59.97643487169811,0.025157232704402517,0.050314465408805034,0.9182389937106918,0.020191498084438923,0.12510153415352598,0.8546021157690307,0
0,0.0,0,0.0,40,1385.666667,0.005,0.0225,0.0,0.0,Nov,2,2,1,1,Returning_Visitor,False,False,1385.666667,33.796747975609755,0.0,0.0,0.975609756097561,0.0,0.0,0.9992788461540195,0
5,39.0,0,0.0,13,137.0,0.0,0.011764706,0.0,0.0,Nov,2,4,3,2,New_Visitor,False,True,176.0,9.263157894736842,0.2631578947368421,0.0,0.6842105263157895,0.22033898305084745,0.0,0.7740112994350282,1
0,0.0,0,0.0,7,88.0,0.085714286,0.142857143,0.0,0.0,Nov,2,4,3,1,Returning_Visitor,False,False,88.0,11.0,0.0,0.0,0.875,0.0,0.0,0.9887640449438202,2
1,3.0,0,0.0,11,1046.666667,0.005555556,0.025,0.0,0.0,Nov,3,2,1,10,Returning_Visitor,True,False,1049.666667,80.74358976923077,0.07692307692307693,0.0,0.8461538461538461,0.0028553299483327,0.0,0.9961928934022231,0
1,10.0,0,0.0,27,548.2833333,0.003703704,0.025308642,0.0,0.0,Dec,2,4,9,2,Returning_Visitor,False,False,558.2833333,19.25114942413793,0.034482758620689655,0.0,0.9310344827586207,0.017880025033100697,0.0,0.9803319724635893,0
0,0.0,0,0.0,20,526.5,0.02,0.035,0.0,0.0,Nov,3,2,2,13,Returning_Visitor,False,False,526.5,25.071428571428573,0.0,0.0,0.9523809523809523,0.0,0.0,0.9981042654028436,0
6,190.9231928,0,0.0,7,603.2565261,0.021862348,0.034024526,0.0,0.0,Nov,1,1,3,2,Returning_Visitor,False,False,794.1797189,56.72712277857143,0.42857142857142855,0.0,0.5,0.24010068197427212,0.0,0.7586417406803406,1
0,0.0,0,0.0,4,67.75,0.0,0.05,0.0,0.0,Nov,2,2,1,1,Returning_Visitor,False,False,67.75,13.55,0.0,0.0,0.8,0.0,0.0,0.9854545454545455,2
0,0.0,0,0.0,17,559.75,0.011764706,0.019607843,0.0,0.0,Nov,1,1,3,3,Returning_Visitor,False,False,559.75,31.09722222222222,0.0,0.0,0.9444444444444444,0.0,0.0,0.9982166740971913,0
1,30.5,0,0.0,324,14213.63652,0.002063983,0.010072239,4.485584737,0.0,Nov,2,2,9,1,Returning_Visitor,True,True,14244.13652,43.693670306748466,0.003067484662576687,0.0,0.9938650306748467,0.0021410816215891204,0.0,0.9977887189809818,0
0,0.0,0,0.0,2,8.0,0.15,0.15,0.0,0.0,Nov,1,1,1,3,Returning_Visitor,False,False,8.0,2.6666666666666665,0.0,0.0,0.6666666666666666,0.0,0.0,0.8888888888888888,2
0,0.0,1,0.0,44,2807.164836,0.025,0.027424242,0.0,0.0,Nov,1,1,4,2,Returning_Visitor,False,True,2807.164836,61.02532252173913,0.0,0.021739130434782608,0.9565217391304348,0.0,0.0,0.9996438955480176,0
3,86.5,0,0.0,30,2623.916667,0.006666667,0.007619048,23.00194502,0.0,Dec,2,5,1,2,New_Visitor,True,True,2710.416667,79.71813726470589,0.08823529411764706,0.0,0.8823529411764706,0.031902142172677,0.0,0.9677290469351534,0
0,0.0,0,0.0,85,2112.101515,0.003529412,0.014196078,0.0,0.0,Nov,2,2,1,3,Returning_Visitor,False,False,2112.101515,24.559319941860462,0.0,0.0,0.9883720930232558,0.0,0.0,0.9995267619691238,0
0,0.0,0,0.0,2,34.5,0.0,0.1,0.0,0.0,Nov,2,2,3,3,Returning_Visitor,True,False,34.5,11.5,0.0,0.0,0.6666666666666666,0.0,0.0,0.971830985915493,2
5,526.85,4,143.25,266,9770.812093,0.007348856,0.024720163,0.245152903,0.0,Nov,2,4,4,2,Returning_Visitor,True,False,10440.912093,37.82939164130435,0.018115942028985508,0.014492753623188406,0.9637681159420289,0.05045531846156675,0.01371875176923116,0.9357301618685443,0
12,209.375,0,0.0,43,2754.117424,0.0046875,0.033875153,13.68108942,0.0,Dec,3,2,3,2,Returning_Visitor,False,False,2963.492424,52.919507571428575,0.21428571428571427,0.0,0.7678571428571429,0.07062760501762037,0.0,0.9290350691076686,0
0,0.0,0,0.0,45,1682.25,0.026666667,0.057777778,0.0,0.0,Nov,2,2,4,1,Returning_Visitor,False,False,1682.25,36.57065217391305,0.0,0.0,0.9782608695652174,0.0,0.0,0.999405911183722,2
5,64.9,0,0.0,21,1922.15,0.0,0.009333333,60.62885042,0.0,Nov,3,2,1,2,New_Visitor,False,True,1987.0500000000002,73.59444444444445,0.18518518518518517,0.0,0.7777777777777778,0.03264505419883806,0.0,0.9668519403435527,0
0,0.0,0,0.0,17,1293.083333,0.0,0.013333333,0.0,0.0,Dec,2,5,7,2,New_Visitor,False,False,1293.083333,71.83796294444444,0.0,0.0,0.9444444444444444,0.0,0.0,0.9992272522375497,0
0,0.0,0,0.0,3,34.0,0.0,0.066666667,0.0,0.0,Dec,2,2,1,2,Returning_Visitor,True,False,34.0,8.5,0.0,0.0,0.75,0.0,0.0,0.9714285714285714,2
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Dec,2,5,1,1,Returning_Visitor,False,False,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,3
3,238.05,5,1488.0,104,3275.87381,0.003030303,0.010822511,1.560184165,0.0,Nov,1,1,3,10,Returning_Visitor,False,True,5001.92381,44.264812477876106,0.02654867256637168,0.04424778761061947,0.9203539823008849,0.04758217575174306,0.2974260765326346,0.654791864599673,0
0,0.0,0,0.0,38,935.0,0.0,0.007769424,0.0,0.0,Nov,2,2,3,11,New_Visitor,False,False,935.0,23.974358974358974,0.0,0.0,0.9743589743589743,0.0,0.0,0.9989316239316239,0
0,0.0,0,0.0,14,208.9,0.0,0.014285714,0.0,0.0,Nov,1,8,4,11,Returning_Visitor,True,False,208.9,13.926666666666668,0.0,0.0,0.9333333333333333,0.0,0.0,0.9952358265840877,0
1,79.0,2,255.0,137,2668.725046,0.002138405,0.020907736,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,False,False,3002.725046,21.29592231205674,0.0070921985815602835,0.014184397163120567,0.9716312056737588,0.026300676257037144,0.08489458791828444,0.8884718158720577,0
2,55.5,0,0.0,2,26.0,0.0,0.06,0.0,0.0,Dec,1,2,9,3,Returning_Visitor,True,True,81.5,16.3,0.4,0.0,0.4,0.6727272727272727,0.0,0.3151515151515151,1
4,73.33333333,1,0.0,52,1543.75,0.004166667,0.023639456,0.0,0.0,Nov,2,2,9,13,Returning_Visitor,False,False,1617.08333333,27.88074712637931,0.06896551724137931,0.017241379310344827,0.896551724137931,0.04532111036523731,0.0,0.9540608744933905,0
0,0.0,0,0.0,11,352.5,0.0,0.03,0.0,0.0,Dec,2,2,1,1,Returning_Visitor,False,False,352.5,29.375,0.0,0.0,0.9166666666666666,0.0,0.0,0.9971711456859972,0
2,56.5,0,0.0,12,544.8333333,0.0,0.007142857,31.38886179,0.0,Dec,1,2,1,2,Other,True,False,601.3333333,40.08888888666667,0.13333333333333333,0.0,0.8,0.09380188157685676,0.0,0.9045379081297475,0
7,102.5,0,0.0,9,64.75,0.0,0.027272727,0.0,0.0,Nov,2,2,5,2,New_Visitor,False,False,167.25,9.838235294117647,0.4117647058823529,0.0,0.5294117647058824,0.6092124814264487,0.0,0.3848439821693908,1
0,0.0,0,0.0,21,289.5,0.00952381,0.038095238,0.0,0.0,Dec,2,2,6,10,Returning_Visitor,False,False,289.5,13.159090909090908,0.0,0.0,0.9545454545454546,0.0,0.0,0.9965576592082617,0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Nov,2,2,7,8,New_Visitor,False,False,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,3
0,0.0,0,0.0,6,285.5,0.0,0.04,18.1695357,0.0,Nov,1,1,1,8,New_Visitor,False,True,285.5,40.785714285714285,0.0,0.0,0.8571428571428571,0.0,0.0,0.9965095986038395,0
2,49.5,0,0.0,260,8555.765985,0.005401961,0.017330846,0.0,0.0,Nov,1,2,1,2,Returning_Visitor,False,True,8605.265985,32.71964252851711,0.0076045627376425855,0.0,0.9885931558935361,0.005751623304029221,0.0,0.9941321822857884,0
0,0.0,0,0.0,4,76.75,0.0,0.016666667,0.0,0.0,Nov,1,1,8,2,New_Visitor,False,True,76.75,15.35,0.0,0.0,0.8,0.0,0.0,0.9871382636655949,0
0,0.0,2,84.5,42,2762.408333,0.004545455,0.025151515,0.0,0.0,Nov,2,2,1,2,New_Visitor,False,False,2846.908333,63.264629622222216,0.0,0.044444444444444446,0.9333333333333333,0.0,0.029670898821026064,0.9699779662816836,0
5,199.125,0,0.0,9,430.6071429,0.0,0.008333333,0.0,0.0,Nov,3,2,1,11,Returning_Visitor,False,False,629.7321429,41.982142859999996,0.3333333333333333,0.0,0.6,0.3157045383551516,0.0,0.6827100025696186,1
0,0.0,0,0.0,10,851.1666667,0.0,0.022222222,0.0,0.0,Dec,2,2,2,1,Returning_Visitor,False,False,851.1666667,77.37878788181818,0.0,0.0,0.9090909090909091,0.0,0.0,0.9988265206337248,0
0,0.0,0,0.0,11,205.7,0.0,0.022222222,18.85086521,0.0,Dec,1,1,1,8,New_Visitor,False,True,205.7,17.141666666666666,0.0,0.0,0.9166666666666666,0.0,0.0,0.9951620706337687,0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Nov,1,1,3,2,Returning_Visitor,False,False,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,3
0,0.0,0,0.0,16,1092.333333,0.025,0.066666667,0.0,0.0,Dec,2,2,5,1,Returning_Visitor,False,False,1092.333333,64.25490194117647,0.0,0.0,0.9411764705882353,0.0,0.0,0.9990853658533797,0
1,21.0,3,19.0,39,754.3194444,0.004651163,0.036124031,0.0,0.0,Nov,2,2,1,10,Returning_Visitor,False,False,794.3194444,18.052714645454543,0.022727272727272728,0.06818181818181818,0.8863636363636364,0.026404484572664626,0.023889771756220375,0.9484483872628928,0
0,0.0,0,0.0,68,1806.166667,0.004411765,0.027941176,0.0,0.0,Nov,2,2,2,13,Returning_Visitor,True,False,1806.166667,26.176328507246374,0.0,0.0,0.9855072463768116,0.0,0.0,0.999446647606853,0
0,0.0,0,0.0,25,674.9583333,0.0,0.016666667,0.0,0.0,Nov,2,2,4,8,Returning_Visitor,False,False,674.9583333,25.959935896153848,0.0,0.0,0.9615384615384616,0.0,0.0,0.9985206188743646,0
6,446.2380952,3,94.0,23,866.7071429,0.007142857,0.020522573,6.786958937,0.0,Nov,3,2,1,2,Returning_Visitor,True,False,1406.9452381,42.63470418484849,0.18181818181818182,0.09090909090909091,0.696969696969697,0.3169427923220872,0.06676396031343627,0.615582992467525,1
0,0.0,0,0.0,7,72.25,0.114285714,0.142857143,0.0,0.0,Dec,1,1,4,3,Returning_Visitor,True,False,72.25,9.03125,0.0,0.0,0.875,0.0,0.0,0.9863481228668942,2
0,0.0,0,0.0,13,737.1666667,0.038461538,0.084615385,0.0,0.0,Nov,3,2,3,13,Returning_Visitor,False,False,737.1666667,52.654761907142856,0.0,0.0,0.9285714285714286,0.0,0.0,0.9986452923911201,2
2,13.0,0,0.0,19,637.4285714,0.00952381,0.042857143,13.1307834,0.0,Nov,2,2,1,3,Returning_Visitor,False,False,650.4285714,29.564935063636366,0.09090909090909091,0.0,0.8636363636363636,0.01995614035175246,0.0,0.978508771928882,0
0,0.0,0,0.0,35,586.375,0.018285714,0.053714286,0.0,0.0,Nov,2,4,1,3,Returning_Visitor,False,False,586.375,16.288194444444443,0.0,0.0,0.9722222222222222,0.0,0.0,0.9982975101085337,2
5,123.0,1,12.25,26,934.15,0.014814815,0.034567901,0.0,0.0,Dec,1,1,3,3,Returning_Visitor,False,False,1069.4,32.406060606060606,0.15151515151515152,0.030303030303030304,0.7878787878787878,0.11491031390134528,0.011444319880418535,0.8727111360239161,0
2,167.8888889,2,825.5,117,5256.472341,0.004030055,0.014604028,3.187495058,0.0,Nov,3,2,5,8,Returning_Visitor,False,True,6249.8612299,51.228370736885246,0.01639344262295082,0.01639344262295082,0.9590163934426229,0.026858521206154798,0.13206180230835268,0.8409196985299403,0
4,111.1666667,2,25.75,16,411.9375,0.00952381,0.00952381,0.0,0.0,Nov,3,2,8,2,New_Visitor,True,False,548.8541667,23.863224639130433,0.17391304347826086,0.08695652173913043,0.6956521739130435,0.20217481912918275,0.04683059901962911,0.749175917811591,1
0,0.0,0,0.0,1,318.5,0.166666667,0.171428571,0.0,0.0,Dec,3,2,2,1,Returning_Visitor,False,False,318.5,159.25,0.0,0.0,0.5,0.0,0.0,0.9968701095461658,2
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Dec,2,4,7,1,Returning_Visitor,False,False,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,3
1,15.0,2,4.0,108,6740.557143,0.013761468,0.032553517,24.80248887,0.0,Nov,2,2,1,1,Returning_Visitor,False,True,6759.557143,60.353188776785714,0.008928571428571428,0.017857142857142856,0.9642857142857143,0.002218752047016016,0.0005916672125376043,0.997041663937312,0
1,10.0,0,0.0,32,1277.75,0.0,0.006060606,78.12165404,0.0,Dec,8,13,9,20,Other,False,True,1287.75,37.875,0.029411764705882353,0.0,0.9411764705882353,0.007759456838021339,0.0,0.9914645974781765,0
0,0.0,0,0.0,21,304.5416667,0.00952381,0.023809524,0.0,0.0,Dec,2,2,3,10,Returning_Visitor,False,False,304.5416667,13.842803031818182,0.0,0.0,0.9545454545454546,0.0,0.0,0.9967271239605371,0
1,0.0,0,0.0,14,1125.875,0.0,0.042857143,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,False,False,1125.875,70.3671875,0.0625,0.0,0.875,0.0,0.0,0.9991125901275651,0
3,371.7,5,106.0,85,2128.730927,0.003914141,0.007300316,43.71856886,0.0,Nov,1,1,1,2,Returning_Visitor,False,True,2606.430927,27.72798858510638,0.031914893617021274,0.05319148936170213,0.9042553191489362,0.14255411184666064,0.04065304238834013,0.8164093264971848,0
5,44.0,0,0.0,54,1391.733333,0.005357143,0.022619048,0.0,0.0,Dec,2,2,4,1,Returning_Visitor,False,False,1435.733333,23.928888883333332,0.08333333333333333,0.0,0.9,0.03062502900807968,0.0,0.9686789476053731,0
0,0.0,2,324.5,4,64.25,0.0,0.033333333,0.0,0.0,Dec,3,3,2,8,New_Visitor,False,False,388.75,55.535714285714285,0.0,0.2857142857142857,0.5714285714285714,0.0,0.8325849903784477,0.16484926234765876,1
0,0.0,0,0.0,7,113.25,0.00952381,0.080952381,0.0,0.0,Dec,2,2,4,10,Returning_Visitor,False,False,113.25,14.15625,0.0,0.0,0.875,0.0,0.0,0.9912472647702407,2
0,0.0,0,0.0,44,691.252381,0.013953488,0.029457364,0.0,0.0,Nov,2,6,5,1,Returning_Visitor,False,False,691.252381,15.361164022222223,0.0,0.0,0.9777777777777777,0.0,0.0,0.9985554401437299,0
3,37.75,1,10.0,24,274.5,0.0,0.006666667,0.0,0.0,Dec,2,2,1,2,New_Visitor,False,False,322.25,11.112068965517242,0.10344827586206896,0.034482758620689655,0.8275862068965517,0.11678267594740913,0.030935808197989172,0.8491879350348028,0
11,202.4254386,5,1767.666667,338,13265.35595,0.007520348,0.018855633,1.114150182,0.0,Nov,2,2,3,2,Returning_Visitor,False,True,15235.4480556,42.916755086197185,0.030985915492957747,0.014084507042253521,0.952112676056338,0.013285605533607331,0.11601566589204577,0.870633096479757,0
0,0.0,0,0.0,20,2846.833333,0.006666667,0.0475,0.0,0.0,Nov,2,2,3,1,Returning_Visitor,False,False,2846.833333,135.56349204761904,0.0,0.0,0.9523809523809523,0.0,0.0,0.9996488558552875,0
7,51.70833333,2,280.5,149,7569.182143,8.01e-05,0.016297591,11.37726052,0.0,Nov,2,2,2,2,Returning_Visitor,False,True,7901.39047633,49.69427972534591,0.0440251572327044,0.012578616352201259,0.9371069182389937,0.0065433786757161366,0.035495588434940106,0.9578344889020535,0
3,47.0,0,0.0,89,3436.975,0.0,0.004387373,0.0,0.0,Nov,2,2,3,2,New_Visitor,False,True,3483.975,37.46209677419355,0.03225806451612903,0.0,0.956989247311828,0.01348646690435369,0.0,0.9862265869912984,0
4,900.5,0,0.0,14,1957.5,0.0,0.014117647,105.260972,0.0,Dec,1,1,3,10,Returning_Visitor,False,True,2858.0,150.42105263157896,0.21052631578947367,0.0,0.7368421052631579,0.31497026932493877,0.0,0.6846799580272823,1
1,19.75,2,0.0,29,942.3958333,0.048181818,0.075942002,0.0,0.0,Dec,3,2,1,2,Returning_Visitor,False,False,962.1458333,29.155934342424246,0.030303030303030304,0.06060606060606061,0.8787878787878788,0.020505721269987866,0.0,0.9784560143619114,2
0,0.0,4,758.5,23,1133.333333,0.008,0.020266667,12.36126667,0.0,Dec,3,2,6,2,Returning_Visitor,True,False,1891.833333,67.56547617857143,0.0,0.14285714285714285,0.8214285714285714,0.0,0.4007220217312181,0.5987496697365061,1
3,30.5,5,789.125,272,7434.743073,0.00931255,0.022108499,0.0,0.0,Nov,1,1,1,2,Returning_Visitor,False,False,8254.368073,29.374975348754447,0.010676156583629894,0.017793594306049824,0.9679715302491103,0.0036945657335077857,0.09558931752309284,0.9005949834406615,0
4,367.0,5,2256.916667,74,8981.580128,0.002988954,0.043301833,0.0,0.0,Dec,2,2,1,8,Returning_Visitor,False,False,11605.496795,138.16067613095237,0.047619047619047616,0.05952380952380952,0.8809523809523809,0.03162022154334296,0.1944528747013711,0.7738407451134786,0
4,46.45833333,0,0.0,82,2875.615909,0.0,0.007267442,27.75787044,0.0,Nov,2,4,3,1,Returning_Visitor,False,True,2922.0742423300003,33.58706025666667,0.04597701149425287,0.0,0.9425287356321839,0.01589365492577013,0.0,0.9837642394973277,0
2,33.5,0,0.0,108,2270.908333,0.005504587,0.029663609,0.0,0.0,Nov,2,2,1,3,Returning_Visitor,False,False,2304.408333,20.76043543243243,0.018018018018018018,0.0,0.972972972972973,0.014531048370249818,0.0,0.9850351889918323,0
1,33.5,0,0.0,15,710.25,0.0,0.011111111,0.0,0.0,Dec,2,10,1,8,New_Visitor,False,False,743.75,43.75,0.058823529411764705,0.0,0.8823529411764706,0.04498153742866734,0.0,0.9536757301107754,0
4,43.225,0,0.0,13,293.725,0.022222222,0.064259259,0.0,0.0,Nov,2,2,3,2,Returning_Visitor,False,False,336.95000000000005,18.71944444444445,0.2222222222222222,0.0,0.7222222222222222,0.12790353602603935,0.0,0.8691374463678059,2
4,77.5,0,0.0,17,678.25,0.0,0.031578947,0.0,0.0,Nov,1,2,1,3,Returning_Visitor,False,False,755.75,34.35227272727273,0.18181818181818182,0.0,0.7727272727272727,0.10241162867525602,0.0,0.8962669309547406,0
0,0.0,0,0.0,61,1636.466667,0.0,0.009289617,0.0,0.0,Nov,2,2,1,2,New_Visitor,False,False,1636.466667,26.39462366129032,0.0,0.0,0.9838709677419355,0.0,0.0,0.9993893005456825,0
0,0.0,0,0.0,7,99.75,0.0,0.028571429,0.0,0.0,Dec,8,2,1,2,New_Visitor,True,False,99.75,12.46875,0.0,0.0,0.875,0.0,0.0,0.9900744416873449,0
3,76.25,0,0.0,16,301.6666667,0.014285714,0.031746032,0.0,0.0,Nov,1,1,4,8,Returning_Visitor,False,False,377.9166667,18.895833335,0.15,0.0,0.8,0.20123158124466842,0.0,0.7961293160504834,0
0,0.0,0,0.0,56,2354.958333,0.0,0.018571429,0.0,0.0,Nov,2,2,3,2,New_Visitor,True,False,2354.958333,41.31505847368421,0.0,0.0,0.9824561403508771,0.0,0.0,0.9995755442759776,0
4,296.75,0,0.0,10,183.7083333,0.015384615,0.026666667,0.0,0.0,Dec,1,1,3,2,Returning_Visitor,False,False,480.4583333,32.030555553333336,0.26666666666666666,0.0,0.6666666666666666,0.6163565556463076,0.0,0.3815664214197536,1
12,1449.666667,4,559.0833333,127,4876.007712,0.005755396,0.029203072,5.751219035,0.0,Nov,2,2,1,2,Returning_Visitor,False,False,6884.757712299999,47.81081744652777,0.08333333333333333,0.027777777777777776,0.8819444444444444,0.21053117573545563,0.08119416288803075,0.7081294340766606,0
0,0.0,0,0.0,21,1598.25,0.022222222,0.047301587,0.0,0.0,Nov,4,1,4,1,Returning_Visitor,False,False,1598.25,72.64772727272727,0.0,0.0,0.9545454545454546,0.0,0.0,0.9993747068938565,0
0,0.0,0,0.0,10,385.0,0.0,0.022222222,0.0,0.0,Dec,2,2,3,2,New_Visitor,True,False,385.0,35.0,0.0,0.0,0.9090909090909091,0.0,0.0,0.9974093264248705,0
0,0.0,0,0.0,2,180.1470588,0.033333333,0.055555556,0.0,0.0,Nov,6,2,3,8,Returning_Visitor,False,False,180.1470588,60.0490196,0.0,0.0,0.6666666666666666,0.0,0.0,0.9944796233147563,2
0,0.0,1,5.0,89,2744.541071,0.003370787,0.015636704,0.0,0.0,Nov,3,2,6,10,Returning_Visitor,True,False,2749.541071,30.214737043956045,0.0,0.01098901098901099,0.978021978021978,0.0,0.0018178241556604626,0.9978186110132075,0
9,444.2847222,0,0.0,534,18504.12621,0.010856514,0.023309001,2.54795624,0.0,Nov,2,2,3,2,Returning_Visitor,True,True,18948.410932199997,34.8316377430147,0.016544117647058824,0.0,0.9816176470588235,0.023445832896316805,0.0,0.9765013950146945,0
8,171.75,0,0.0,32,486.6666667,0.0,0.005555556,0.0,0.0,Dec,4,2,1,2,New_Visitor,False,False,658.4166667,16.0589430902439,0.1951219512195122,0.0,0.7804878048780488,0.2604574750279056,0.0,0.7380260331233148,0
0,0.0,0,0.0,2,54.0,0.0,0.033333333,0.0,0.0,Nov,1,1,5,10,Returning_Visitor,True,False,54.0,18.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.9818181818181818,2
2,55.375,1,566.0,29,1978.14881,0.001904762,0.016222222,0.0,0.0,Nov,3,2,1,10,Returning_Visitor,False,False,2599.5238099999997,78.77344878787878,0.06060606060606061,0.030303030303030304,0.8787878787878788,0.02129378696209669,0.2176484590617919,0.7606732160625748,0
0,0.0,0,0.0,19,421.0,0.0,0.010526316,0.0,0.0,Dec,2,2,6,3,Returning_Visitor,False,False,421.0,21.05,0.0,0.0,0.95,0.0,0.0,0.9976303317535545,0
5,218.8333333,3,54.0,28,1430.854167,0.018823529,0.022957516,9.509492485,0.0,Dec,3,2,1,2,Returning_Visitor,True,False,1703.6875003,46.045608116216215,0.13513513513513514,0.08108108108108109,0.7567567567567568,0.1283715245530272,0.03167736021440692,0.8393644974508175,0
